time,coolingLoad,temperature,flow_rate_delta
2017-01-07 12:00:00,1000.0284,21.111111,238.102
2017-01-07 13:00:00,977.44962,22.222222,232.72609999999997
2017-01-07 14:00:00,934.92,22.222222,222.59999999999997
2017-01-07 15:00:00,831.30684,22.777778,197.93019999999993
2017-01-07 16:00:00,639.18036,22.222222,152.18579999999997
2017-01-07 17:00:00,530.46756,22.222222,126.30179999999996
2017-01-07 18:00:00,535.17618,21.111111,127.42289999999994
2017-01-07 19:00:00,518.40096,21.111111,123.42879999999998
2017-01-07 20:00:00,566.25408,21.111111,134.8224
2017-01-07 21:00:00,543.9,21.111111,129.49999999999997
2017-01-07 22:00:00,550.80102,21.111111,131.14309999999995
2017-01-07 23:00:00,796.9752,21.111111,189.75599999999991
2017-01-08 00:00:00,1063.53702,22.222222,253.22309999999993
2017-01-08 01:00:00,1121.46846,22.777778,267.0162999999999
2017-01-08 02:00:00,1195.22886,25.0,284.5782999999999
2017-01-08 03:00:00,1299.8475,23.888889,309.4875
2017-01-08 04:00:00,1353.90528,25.0,322.3584
2017-01-08 05:00:00,1378.67184,26.111111,328.2551999999999
2017-01-08 06:00:00,1423.2078,26.111111,338.85900000000004
2017-01-08 07:00:00,1390.6305,26.111111,331.1024999999999
2017-01-08 08:00:00,1294.0263,25.0,308.10150000000004
2017-01-08 09:00:00,1276.25652,23.888889,303.8706
2017-01-08 10:00:00,1238.328,23.888889,294.8400000000001
2017-01-08 11:00:00,1197.7812,23.888889,285.18600000000004
2017-01-08 12:00:00,931.95984,22.222222,221.89519999999993
2017-01-08 13:00:00,964.40148,23.888889,229.61940000000004
2017-01-08 14:00:00,943.3536,22.777778,224.60799999999995
2017-01-08 15:00:00,858.11208,22.777778,204.3124
2017-01-08 16:00:00,629.69928,22.222222,149.92840000000004
2017-01-08 17:00:00,557.40636,22.222222,132.71580000000003
2017-01-08 18:00:00,531.68388,22.222222,126.59139999999996
2017-01-08 19:00:00,557.8818,22.222222,132.829
2017-01-08 20:00:00,550.25124,22.222222,131.0122
2017-01-08 21:00:00,559.3182,21.111111,133.17100000000002
2017-01-08 22:00:00,546.37128,21.111111,130.08839999999995
2017-01-08 23:00:00,787.92,21.111111,187.60000000000005
2017-01-09 00:00:00,3509.53344,23.888889,835.6031999999998
2017-01-09 01:00:00,3577.38612,20.0,851.7585999999999
2017-01-09 02:00:00,3694.35444,22.222222,879.6082000000001
2017-01-09 03:00:00,3875.00274,21.111111,922.6197
2017-01-09 04:00:00,4254.5706,22.222222,1012.993
2017-01-09 05:00:00,3973.32012,22.222222,946.0286
2017-01-09 06:00:00,3980.4030000000002,22.777778,947.7149999999998
2017-01-09 07:00:00,4169.0237400000005,22.777778,992.6247
2017-01-09 08:00:00,4273.74486,22.222222,1017.5583
2017-01-09 09:00:00,4106.72808,21.111111,977.7924000000002
2017-01-09 10:00:00,3680.99424,21.111111,876.4272000000001
2017-01-09 11:00:00,463.5645,20.0,110.37249999999996
2017-01-09 12:00:00,1643.34996,20.0,391.27379999999994
2017-01-09 13:00:00,1168.82514,20.0,278.29170000000005
2017-01-09 14:00:00,1147.05108,21.111111,273.1074
2017-01-09 15:00:00,921.5514,21.111111,219.41699999999997
2017-01-09 16:00:00,703.41936,22.777778,167.48080000000002
2017-01-09 17:00:00,524.9685,22.777778,124.99250000000004
2017-01-09 18:00:00,497.4354,22.222222,118.43699999999995
2017-01-09 19:00:00,587.38932,20.0,139.85459999999998
2017-01-09 20:00:00,532.00224,20.0,126.66719999999998
2017-01-09 21:00:00,523.80594,20.0,124.71569999999996
2017-01-09 22:00:00,575.2782,20.0,136.97099999999998
2017-01-09 23:00:00,780.83796,20.0,185.91380000000004
2017-01-10 00:00:00,4068.2359199999996,21.111111,968.6276
2017-01-10 01:00:00,3508.41456,20.0,835.3368
2017-01-10 02:00:00,3615.22602,21.111111,860.7681000000001
2017-01-10 03:00:00,3818.115,22.222222,909.075
2017-01-10 04:00:00,3721.6578,22.777778,886.1089999999999
2017-01-10 05:00:00,3886.24656,22.777778,925.2968
2017-01-10 06:00:00,3811.61088,22.777778,907.5264
2017-01-10 07:00:00,3840.18138,22.777778,914.3289
2017-01-10 08:00:00,3870.4575,22.777778,921.5375
2017-01-10 09:00:00,3729.3795,22.222222,887.9475000000001
2017-01-10 10:00:00,3619.91196,21.111111,861.8838000000001
2017-01-10 11:00:00,1212.93018,21.111111,288.7929000000001
2017-01-10 12:00:00,1517.62464,20.0,361.3391999999999
2017-01-10 13:00:00,1278.8244,20.0,304.48199999999997
2017-01-10 14:00:00,1029.28476,20.0,245.06779999999995
2017-01-11 00:00:00,3890.80524,21.111111,926.3822
2017-01-11 01:00:00,3268.85706,20.0,778.2993
2017-01-11 02:00:00,3435.831,21.111111,818.055
2017-01-11 03:00:00,3627.12294,22.222222,863.6006999999998
2017-01-11 04:00:00,3649.3926,22.222222,868.9029999999998
2017-01-11 05:00:00,3582.60462,21.111111,853.0011000000001
2017-01-11 06:00:00,3593.03952,21.111111,855.4856
2017-01-11 07:00:00,3676.3146,20.0,875.3129999999999
2017-01-11 08:00:00,3683.64318,21.111111,877.0579
2017-01-11 09:00:00,3533.10048,21.111111,841.2144
2017-01-11 10:00:00,3574.6326,20.0,851.1030000000001
2017-01-11 11:00:00,1437.87084,20.0,342.35020000000003
2017-01-11 12:00:00,1573.63668,20.0,374.6754000000001
2017-01-11 13:00:00,1358.03304,20.0,323.3411999999999
2017-01-11 14:00:00,1086.25482,21.111111,258.63210000000004
2017-01-11 15:00:00,896.56896,20.0,213.4688
2017-01-11 16:00:00,710.26032,20.0,169.10959999999997
2017-01-11 17:00:00,581.87052,20.0,138.54060000000004
2017-01-11 18:00:00,504.81312,20.0,120.19360000000005
2017-01-11 19:00:00,553.98336,20.0,131.90079999999998
2017-01-11 20:00:00,540.72816,20.0,128.74480000000003
2017-01-11 21:00:00,557.8818,20.0,132.829
2017-01-11 22:00:00,537.22032,18.888889,127.90959999999995
2017-01-11 23:00:00,778.7661,18.888889,185.42049999999995
2017-01-12 00:00:00,3281.65656,20.0,781.3468
2017-01-12 01:00:00,3326.7108,21.111111,792.074
2017-01-12 02:00:00,3346.812,20.0,796.8600000000001
2017-01-12 03:00:00,3480.26616,20.0,828.6347999999999
2017-01-12 04:00:00,3556.89432,20.0,846.8796
2017-01-12 05:00:00,3566.16624,20.0,849.0871999999999
2017-01-12 06:00:00,3531.66576,20.0,840.8727999999999
2017-01-12 07:00:00,3587.094,18.888889,854.07
2017-01-12 08:00:00,3665.97,18.888889,872.8500000000001
2017-01-12 09:00:00,3520.74702,18.888889,838.2730999999999
2017-01-12 10:00:00,3499.335,17.777778,833.1749999999998
2017-01-12 11:00:00,2090.95404,17.222222,497.8462000000001
2017-01-12 12:00:00,1454.23908,18.888889,346.2474
2017-01-12 13:00:00,1183.182,17.222222,281.7099999999999
2017-01-12 14:00:00,937.43076,16.111111,223.1978
2017-01-12 15:00:00,820.52838,16.111111,195.3639000000001
2017-01-12 16:00:00,627.35904,20.0,149.37120000000002
2017-01-12 17:00:00,560.27664,20.0,133.39919999999995
2017-01-12 18:00:00,545.9832,20.0,129.99600000000004
2017-01-12 19:00:00,504.92736,20.0,120.22079999999998
2017-01-12 20:00:00,549.45072,20.0,130.82160000000007
2017-01-12 21:00:00,544.5468,20.0,129.654
2017-01-12 22:00:00,484.7136,20.0,115.40799999999996
2017-01-12 23:00:00,773.49888,20.0,184.16640000000004
2017-01-13 00:00:00,3796.11708,17.222222,903.8374000000001
2017-01-13 01:00:00,2880.36504,13.888889,685.8012
2017-01-13 02:00:00,3029.14374,13.888889,721.2246999999999
2017-01-13 03:00:00,2983.08528,13.888889,710.2583999999999
2017-01-13 04:00:00,3124.21536,15.0,743.8608
2017-01-13 05:00:00,3078.49752,15.0,732.9756000000001
2017-01-13 06:00:00,3032.463,16.111111,722.0149999999999
2017-01-13 07:00:00,3125.80968,15.0,744.2404
2017-01-13 08:00:00,3148.81224,15.0,749.7172
2017-01-13 09:00:00,3060.204,15.0,728.62
2017-01-13 10:00:00,2950.3215,16.111111,702.4575
2017-01-13 11:00:00,793.90164,16.111111,189.0242
2017-01-13 12:00:00,1348.12944,15.0,320.98319999999995
2017-01-13 13:00:00,1159.19244,15.0,275.99820000000005
2017-01-13 14:00:00,968.50362,15.0,230.59609999999995
2017-01-13 15:00:00,899.64,13.888889,214.1999999999999
2017-01-13 16:00:00,695.88414,16.111111,165.68670000000006
2017-01-13 17:00:00,560.8344,15.0,133.53199999999995
2017-01-13 18:00:00,510.68304,15.0,121.5912
2017-01-13 19:00:00,445.284,15.0,106.01999999999995
2017-01-13 20:00:00,529.8804,15.0,126.16200000000006
2017-01-13 21:00:00,485.46036,13.888889,115.5858
2017-01-13 22:00:00,498.84744,13.888889,118.77320000000005
2017-01-13 23:00:00,769.75164,13.888889,183.2742000000001
2017-01-14 00:00:00,3668.73276,15.0,873.5077999999999
2017-01-14 01:00:00,2753.30412,13.888889,655.5486000000001
2017-01-14 02:00:00,2585.28984,13.888889,615.5451999999998
2017-01-14 03:00:00,2595.0456,13.888889,617.868
2017-01-14 04:00:00,2363.07204,15.0,562.6362
2017-01-14 05:00:00,2535.624,16.111111,603.7199999999999
2017-01-14 06:00:00,585.8307,15.0,139.48349999999996
2017-01-14 07:00:00,887.66832,16.111111,211.34959999999992
2017-01-14 08:00:00,947.94336,16.111111,225.7008
2017-01-14 09:00:00,950.19288,16.111111,226.2364000000001
2017-01-14 10:00:00,911.106,16.111111,216.93
2017-01-14 11:00:00,957.40974,16.111111,227.95469999999997
2017-01-14 12:00:00,828.4185,12.777778,197.24250000000004
2017-01-14 13:00:00,852.6,16.111111,203.0
2017-01-14 14:00:00,789.92172,16.111111,188.07659999999996
2017-01-14 15:00:00,740.11056,16.111111,176.21680000000003
2017-01-14 16:00:00,581.09184,13.888889,138.35520000000005
2017-01-14 17:00:00,498.7521,15.0,118.75050000000002
2017-01-14 18:00:00,483.0336,13.888889,115.00799999999995
2017-01-14 19:00:00,498.3363,13.888889,118.65150000000008
2017-01-14 20:00:00,486.25542,13.888889,115.77509999999997
2017-01-14 21:00:00,520.34472,12.777778,123.89159999999998
2017-01-14 22:00:00,508.45536,13.888889,121.06080000000004
2017-01-14 23:00:00,624.58788,13.888889,148.71140000000003
2017-01-15 00:00:00,714.55608,16.111111,170.13240000000002
2017-01-15 01:00:00,847.4256,13.888889,201.76799999999992
2017-01-15 02:00:00,868.94808,13.888889,206.8924
2017-01-15 03:00:00,898.58496,15.0,213.94879999999995
2017-01-15 04:00:00,957.40974,15.0,227.9547000000001
2017-01-15 05:00:00,993.51756,15.0,236.5518
2017-01-15 06:00:00,963.76896,16.111111,229.46879999999996
2017-01-15 07:00:00,981.00072,16.111111,233.57159999999996
2017-01-15 08:00:00,942.16206,16.111111,224.3242999999999
2017-01-15 09:00:00,917.18004,15.0,218.3762
2017-01-15 10:00:00,838.80384,15.0,199.71519999999995
2017-01-15 11:00:00,893.6907,15.0,212.7835000000001
2017-01-15 12:00:00,835.31952,13.888889,198.8856
2017-01-15 13:00:00,697.96188,15.0,166.18139999999997
2017-01-15 14:00:00,743.4525,15.0,177.01250000000007
2017-01-15 15:00:00,706.73232,15.0,168.26960000000005
2017-01-15 16:00:00,546.4368,16.111111,130.10399999999993
2017-01-15 17:00:00,520.695,16.111111,123.97500000000008
2017-01-15 18:00:00,488.14878,16.111111,116.22590000000002
2017-01-15 19:00:00,524.9685,15.0,124.99249999999996
2017-01-15 20:00:00,483.2352,15.0,115.05599999999995
2017-01-15 21:00:00,489.47976,13.888889,116.54279999999994
2017-01-15 22:00:00,495.51348,15.0,117.97939999999991
2017-01-15 23:00:00,720.61164,13.888889,171.57420000000008
2017-01-16 00:00:00,3829.93884,16.111111,911.8901999999998
2017-01-16 01:00:00,2758.60536,13.888889,656.8107999999999
2017-01-16 02:00:00,2913.47238,15.0,693.6838999999999
2017-01-16 03:00:00,2822.61336,15.0,672.0507999999999
2017-01-16 04:00:00,2830.82016,16.111111,674.0048000000002
2017-01-16 05:00:00,2857.6275,16.111111,680.3874999999999
2017-01-16 06:00:00,2880.36504,17.222222,685.8011999999999
2017-01-16 07:00:00,2828.67984,17.222222,673.4952
2017-01-16 08:00:00,2879.331,17.777778,685.5550000000001
2017-01-16 09:00:00,2918.10876,17.777778,694.7878
2017-01-16 10:00:00,2865.92712,17.777778,682.3635999999999
2017-01-16 11:00:00,2281.98768,17.777778,543.3304
2017-01-16 12:00:00,1093.0836,13.888889,260.258
2017-01-16 13:00:00,1078.3122,17.777778,256.74100000000004
2017-01-16 14:00:00,1017.71712,17.777778,242.3136
2017-01-16 15:00:00,670.62156,17.777778,159.67180000000005
2017-01-16 16:00:00,594.65448,15.0,141.5844
2017-01-16 17:00:00,506.83584,16.111111,120.67520000000005
2017-01-16 18:00:00,527.23734,15.0,125.5327
2017-01-16 19:00:00,530.69562,13.888889,126.3561
2017-01-16 20:00:00,530.69562,13.888889,126.35610000000004
2017-01-16 21:00:00,533.58438,13.888889,127.04389999999997
2017-01-16 22:00:00,520.38,15.0,123.89999999999998
2017-01-16 23:00:00,781.8825,13.888889,186.16249999999997
2017-01-17 00:00:00,3661.29036,17.777778,871.7358
2017-01-17 01:00:00,2825.71632,18.888889,672.7896000000002
2017-01-17 02:00:00,3118.59072,20.0,742.5215999999999
2017-01-17 03:00:00,3158.40924,20.0,752.0022
2017-01-17 04:00:00,3013.92,21.111111,717.6
2017-01-17 05:00:00,3031.2555,20.0,721.7275000000001
2017-01-17 06:00:00,3119.35764,21.111111,742.7041999999999
2017-01-17 07:00:00,3071.271,20.0,731.2549999999999
2017-01-17 08:00:00,3014.68482,20.0,717.7821
2017-01-17 09:00:00,3109.0185,20.0,740.2425000000001
2017-01-17 10:00:00,2994.6483,20.0,713.0115
2017-01-17 11:00:00,2128.7259,20.0,506.8395000000002
2017-01-17 12:00:00,1081.6848,17.222222,257.54400000000004
2017-01-17 13:00:00,1231.93476,17.777778,293.3178000000001
2017-01-17 14:00:00,991.368,17.777778,236.04
2017-01-17 15:00:00,776.44224,17.777778,184.8671999999999
2017-01-17 16:00:00,639.16482,17.777778,152.1821
2017-01-17 17:00:00,583.70004,17.777778,138.97619999999995
2017-01-17 18:00:00,511.4865,17.777778,121.7825
2017-01-17 19:00:00,546.0756,17.222222,130.01800000000003
2017-01-17 20:00:00,501.7992,17.222222,119.476
2017-01-17 21:00:00,501.59088,17.222222,119.42640000000009
2017-01-17 22:00:00,491.89182,17.222222,117.11709999999992
2017-01-17 23:00:00,754.36032,17.222222,179.60960000000003
2017-01-18 11:00:00,2908.15896,18.888889,692.4188
2017-01-18 12:00:00,1347.91776,20.0,320.93279999999993
2017-01-18 13:00:00,1280.5443,20.0,304.8915
2017-01-18 14:00:00,1179.696,20.0,280.88
2017-01-18 15:00:00,813.99024,20.0,193.80720000000005
2017-01-18 16:00:00,570.2697,17.777778,135.7785
2017-01-18 17:00:00,559.3182,18.888889,133.17100000000002
2017-01-18 18:00:00,522.2385,18.888889,124.34250000000004
2017-01-18 19:00:00,528.9732,18.888889,125.94599999999993
2017-01-18 20:00:00,540.49632,18.888889,128.68959999999998
2017-01-18 21:00:00,519.19056,18.888889,123.61680000000004
2017-01-18 22:00:00,501.59088,18.888889,119.42639999999994
2017-01-18 23:00:00,799.92696,18.888889,190.4588
2017-01-19 00:00:00,3457.6605,18.888889,823.2525
2017-01-19 01:00:00,3376.18722,21.111111,803.8540999999999
2017-01-19 02:00:00,3372.3648,21.111111,802.9440000000001
2017-01-19 10:00:00,2461.59858,21.111111,586.0949
2017-01-19 12:00:00,1394.57052,20.0,332.0406
2017-01-19 13:00:00,1436.56128,20.0,342.0383999999999
2017-01-19 14:00:00,1290.31728,18.888889,307.21840000000003
2017-01-19 15:00:00,912.86748,18.888889,217.34939999999995
2017-01-19 16:00:00,649.8891,20.0,154.73550000000003
2017-01-19 17:00:00,593.90772,20.0,141.4066
2017-01-19 18:00:00,552.50832,20.0,131.54959999999997
2017-01-19 19:00:00,529.2,20.0,126.0
2017-01-19 20:00:00,563.5245,20.0,134.17250000000007
2017-01-19 21:00:00,539.86758,18.888889,128.53990000000007
2017-01-19 22:00:00,511.69482,18.888889,121.83210000000004
2017-01-19 23:00:00,747.10692,18.888889,177.8826
2017-01-20 00:00:00,2889.33834,20.0,687.9377
2017-01-20 01:00:00,2755.0845,17.222222,655.9724999999999
2017-01-20 02:00:00,2848.70124,17.222222,678.2622
2017-01-20 03:00:00,3070.67796,17.777778,731.1138000000001
2017-01-20 09:00:00,2229.36252,20.0,530.8006
2017-01-20 10:00:00,3037.09224,18.888889,723.1171999999999
2017-01-20 11:00:00,2455.992,18.888889,584.76
2017-01-20 12:00:00,1173.06,16.111111,279.29999999999995
2017-01-20 13:00:00,1209.89358,17.222222,288.0699000000001
2017-01-20 14:00:00,986.30868,17.222222,234.8353999999999
2017-01-20 15:00:00,916.11702,17.222222,218.1230999999999
2017-01-20 16:00:00,768.76506,18.888889,183.0392999999999
2017-01-20 17:00:00,532.7532,17.777778,126.846
2017-01-20 18:00:00,520.24896,17.777778,123.86880000000004
2017-01-20 19:00:00,530.1828,17.777778,126.23400000000004
2017-01-20 20:00:00,534.26856,17.777778,127.20680000000004
2017-01-20 21:00:00,510.68304,17.777778,121.5912
2017-01-20 22:00:00,515.1615,17.222222,122.65750000000008
2017-01-20 23:00:00,710.56524,17.222222,169.1822
2017-01-21 00:00:00,3784.74012,17.777778,901.1286
2017-01-21 01:00:00,2591.2656,15.0,616.9680000000001
2017-01-21 02:00:00,2648.27934,17.222222,630.5426999999999
2017-01-21 03:00:00,2624.29398,17.222222,624.8318999999998
2017-01-21 04:00:00,2697.849,17.777778,642.3450000000001
2017-01-21 05:00:00,2845.30428,17.777778,677.4534
2017-01-21 06:00:00,1120.7616,17.777778,266.84799999999996
